True,Country,Source,Variable,Year,Unit,Value
1367,OECD Asia Oceania,Total freshwater,Gross abstractions as percentage of total renewable resources,2008,Percentage,9.53904
1368,OECD Asia Oceania,Total freshwater,Gross abstractions as percentage of total renewable resources,2009,Percentage,10.09114
1369,OECD Asia Oceania,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,10.226389999999999
1370,OECD Asia Oceania,Total freshwater,Gross abstractions as percentage of total renewable resources,2011,Percentage,10.13082
1371,OECD Asia Oceania,Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,10.02467
1372,OECD Asia Oceania,Total freshwater,Gross abstractions as percentage of total renewable resources,2013,Percentage,10.02467
1373,OECD Asia Oceania,Total freshwater,Gross abstractions as percentage of total renewable resources,2014,Percentage,10.02467
1374,OECD Asia Oceania,Total freshwater,Gross abstractions as percentage of total renewable resources,2015,Percentage,10.02467
1375,OECD Asia Oceania,Total freshwater,Gross abstractions as percentage of total renewable resources,2016,Percentage,10.02467
1376,Colombia,Total freshwater,Gross abstractions as percentage of internal resources,2008,Percentage,1.58397
1377,Colombia,Total freshwater,Gross abstractions as percentage of internal resources,2012,Percentage,1.58883
1378,Colombia,Total freshwater,Gross abstractions per capita,2008,Cubic metres per capita,799.0148
1379,Colombia,Total freshwater,Gross abstractions per capita,2012,Cubic metres per capita,767.6166
1380,Colombia,Total freshwater,"Agriculture, forestry, fishing",2008,Cubic metres,21606.0
1381,Colombia,Total freshwater,"Agriculture, forestry, fishing",2012,Cubic metres,21463.0
1382,OECD Asia Oceania,Total freshwater,Gross abstractions as percentage of internal resources,2008,Percentage,9.5453
1383,OECD Asia Oceania,Total freshwater,Gross abstractions as percentage of internal resources,2009,Percentage,10.097760000000001
1384,OECD Asia Oceania,Total freshwater,Gross abstractions as percentage of internal resources,2010,Percentage,10.2331
1385,OECD Asia Oceania,Total freshwater,Gross abstractions as percentage of internal resources,2011,Percentage,10.13747
1386,OECD Asia Oceania,Total freshwater,Gross abstractions as percentage of internal resources,2012,Percentage,10.03125
1387,OECD Asia Oceania,Total freshwater,Gross abstractions as percentage of internal resources,2013,Percentage,10.03125
1388,OECD Asia Oceania,Total freshwater,Gross abstractions as percentage of internal resources,2014,Percentage,10.03125
1389,OECD Asia Oceania,Total freshwater,Gross abstractions as percentage of internal resources,2015,Percentage,10.03125
1390,OECD Asia Oceania,Total freshwater,Gross abstractions as percentage of internal resources,2016,Percentage,10.03125
1391,OECD - Europe,Total freshwater,Gross abstractions as percentage of internal resources,2008,Percentage,13.40047
1392,OECD - Europe,Total freshwater,Gross abstractions as percentage of internal resources,2009,Percentage,13.07274
1393,OECD - Europe,Total freshwater,Gross abstractions as percentage of internal resources,2010,Percentage,13.049610000000001
1394,OECD - Europe,Total freshwater,Gross abstractions as percentage of internal resources,2011,Percentage,13.02449
1395,OECD - Europe,Total freshwater,Gross abstractions as percentage of internal resources,2012,Percentage,13.03483
1396,OECD - Europe,Total freshwater,Gross abstractions as percentage of internal resources,2013,Percentage,13.03483
1397,OECD - Europe,Total freshwater,Gross abstractions as percentage of internal resources,2014,Percentage,13.03483
1398,OECD - Europe,Total freshwater,Gross abstractions as percentage of internal resources,2015,Percentage,13.03483
1399,OECD - Europe,Total freshwater,Gross abstractions as percentage of internal resources,2016,Percentage,13.03483
1400,OECD Asia Oceania,Total freshwater,Gross abstractions per capita,2008,Cubic metres per capita,595.6532
1401,OECD Asia Oceania,Total freshwater,Gross abstractions per capita,2009,Cubic metres per capita,592.6113
1402,OECD Asia Oceania,Total freshwater,Gross abstractions per capita,2010,Cubic metres per capita,572.649
1403,OECD Asia Oceania,Total freshwater,Gross abstractions per capita,2011,Cubic metres per capita,571.2033
1404,OECD Asia Oceania,Total freshwater,Gross abstractions per capita,2012,Cubic metres per capita,593.1414
1405,OECD Asia Oceania,Total freshwater,Gross abstractions per capita,2013,Cubic metres per capita,625.6995
1406,OECD Asia Oceania,Total freshwater,Gross abstractions per capita,2014,Cubic metres per capita,632.4319
1407,OECD Asia Oceania,Total freshwater,Gross abstractions per capita,2015,Cubic metres per capita,625.0177
1408,OECD Asia Oceania,Total freshwater,Gross abstractions per capita,2016,Cubic metres per capita,617.1154
1409,Brazil,Total freshwater,Gross abstractions per capita,2008,Cubic metres per capita,344.4416
1410,Brazil,Total freshwater,Gross abstractions per capita,2009,Cubic metres per capita,362.57800000000003
1411,Brazil,Total freshwater,Gross abstractions per capita,2010,Cubic metres per capita,380.5966
1412,Brazil,Total freshwater,Gross abstractions per capita,2011,Cubic metres per capita,398.1142
1413,Brazil,Total freshwater,Gross abstractions per capita,2012,Cubic metres per capita,415.335
1414,Colombia,Total freshwater,Irrigation,2008,Cubic metres,19349.0
1415,Luxembourg,Total freshwater,Aquaculture,2014,Cubic metres,0.13
1416,Brazil,Total freshwater,Manufacturing industry,2008,Cubic metres,11296.0
1417,Brazil,Total freshwater,Manufacturing industry,2009,Cubic metres,11873.0
1418,Brazil,Total freshwater,Manufacturing industry,2010,Cubic metres,12453.0
1419,Brazil,Total freshwater,Manufacturing industry,2011,Cubic metres,13033.0
1420,Brazil,Total freshwater,Manufacturing industry,2012,Cubic metres,13613.0
1421,OECD America,Total freshwater,Gross abstractions as percentage of total renewable resources,2008,Percentage,9.37418
1422,OECD America,Total freshwater,Gross abstractions as percentage of total renewable resources,2009,Percentage,9.377239999999999
1423,OECD America,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,9.42787
1424,OECD America,Total freshwater,Gross abstractions as percentage of total renewable resources,2011,Percentage,9.43923
1425,OECD America,Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,9.453330000000001
1426,OECD America,Total freshwater,Gross abstractions as percentage of total renewable resources,2013,Percentage,9.453330000000001
1427,OECD America,Total freshwater,Gross abstractions as percentage of total renewable resources,2014,Percentage,9.453330000000001
1428,OECD America,Total freshwater,Gross abstractions as percentage of total renewable resources,2015,Percentage,9.453330000000001
1429,OECD America,Total freshwater,Gross abstractions as percentage of total renewable resources,2016,Percentage,9.453330000000001
1430,Latvia,Total freshwater,Public water supply,2008,Cubic metres,109.73100000000001
1431,Latvia,Total freshwater,Public water supply,2009,Cubic metres,211.98488999999998
1432,Latvia,Total freshwater,Public water supply,2010,Cubic metres,100.62772
1433,Latvia,Total freshwater,Public water supply,2011,Cubic metres,186.748
1434,Latvia,Total freshwater,Public water supply,2012,Cubic metres,120.51
1435,Latvia,Total freshwater,Public water supply,2013,Cubic metres,100.619
1436,Latvia,Total freshwater,Public water supply,2014,Cubic metres,86.16799999999999
1437,Latvia,Total freshwater,Public water supply,2015,Cubic metres,85.042
1438,Latvia,Total freshwater,Public water supply,2016,Cubic metres,107.18
1439,China (People's Republic of),Total freshwater,Gross abstractions per capita,2008,Cubic metres per capita,437.4541
1440,China (People's Republic of),Total freshwater,Gross abstractions per capita,2009,Cubic metres per capita,438.8825
1441,China (People's Republic of),Total freshwater,Gross abstractions per capita,2010,Cubic metres per capita,438.9688
1442,China (People's Republic of),Total freshwater,Gross abstractions per capita,2011,Cubic metres per capita,442.6682
1443,China (People's Republic of),Total freshwater,Gross abstractions per capita,2012,Cubic metres per capita,442.5979
1444,OECD - Europe,Total freshwater,Gross abstractions per capita,2008,Cubic metres per capita,510.6303
1445,OECD - Europe,Total freshwater,Gross abstractions per capita,2009,Cubic metres per capita,519.5619
1446,OECD - Europe,Total freshwater,Gross abstractions per capita,2010,Cubic metres per capita,516.5871
1447,OECD - Europe,Total freshwater,Gross abstractions per capita,2011,Cubic metres per capita,509.0138
1448,OECD - Europe,Total freshwater,Gross abstractions per capita,2012,Cubic metres per capita,506.9942
1449,OECD - Europe,Total freshwater,Gross abstractions per capita,2013,Cubic metres per capita,492.6546
1450,OECD - Europe,Total freshwater,Gross abstractions per capita,2014,Cubic metres per capita,489.892
1451,OECD - Europe,Total freshwater,Gross abstractions per capita,2015,Cubic metres per capita,487.0465
1452,OECD - Europe,Total freshwater,Gross abstractions per capita,2016,Cubic metres per capita,485.4858
1453,Colombia,Total freshwater,Total gross abstraction,2008,Cubic metres,35877.0
1454,Colombia,Total freshwater,Total gross abstraction,2012,Cubic metres,35987.0
1455,Brazil,Total freshwater,Total gross abstraction,2008,Cubic metres,66470.0
1456,Brazil,Total freshwater,Total gross abstraction,2009,Cubic metres,70665.0
1457,Brazil,Total freshwater,Total gross abstraction,2010,Cubic metres,74900.0
1458,Brazil,Total freshwater,Total gross abstraction,2011,Cubic metres,79100.0
1459,Brazil,Total freshwater,Total gross abstraction,2012,Cubic metres,83300.0
1460,Russia,Total freshwater,"Agriculture, forestry, fishing",2008,Cubic metres,20983.0
1461,Russia,Total freshwater,"Agriculture, forestry, fishing",2009,Cubic metres,20369.0
1462,Russia,Total freshwater,"Agriculture, forestry, fishing",2010,Cubic metres,19460.0
1463,Russia,Total freshwater,"Agriculture, forestry, fishing",2011,Cubic metres,18981.0
1464,Russia,Total freshwater,"Agriculture, forestry, fishing",2012,Cubic metres,18475.0
1465,Russia,Total freshwater,"Agriculture, forestry, fishing",2013,Cubic metres,18466.0
1466,Russia,Total freshwater,"Agriculture, forestry, fishing",2014,Cubic metres,18635.0
1467,Russia,Total freshwater,"Agriculture, forestry, fishing",2015,Cubic metres,17477.0
1468,Russia,Total freshwater,"Agriculture, forestry, fishing",2016,Cubic metres,18187.0
1469,Russia,Total freshwater,Manufacturing industry,2008,Cubic metres,6026.0
1470,Russia,Total freshwater,Manufacturing industry,2009,Cubic metres,5315.0
1471,Russia,Total freshwater,Manufacturing industry,2010,Cubic metres,5553.0
1472,Russia,Total freshwater,Manufacturing industry,2011,Cubic metres,5174.0
1473,Russia,Total freshwater,Manufacturing industry,2012,Cubic metres,5013.0
1474,Russia,Total freshwater,Manufacturing industry,2013,Cubic metres,4512.0
1475,Russia,Total freshwater,Manufacturing industry,2014,Cubic metres,4323.0
1476,Russia,Total freshwater,Manufacturing industry,2015,Cubic metres,4126.0
1477,Russia,Total freshwater,Manufacturing industry,2016,Cubic metres,4184.0
1478,OECD America,Total freshwater,Gross abstractions as percentage of internal resources,2008,Percentage,9.548060000000001
1479,OECD America,Total freshwater,Gross abstractions as percentage of internal resources,2009,Percentage,9.551169999999999
1480,OECD America,Total freshwater,Gross abstractions as percentage of internal resources,2010,Percentage,9.602739999999999
1481,OECD America,Total freshwater,Gross abstractions as percentage of internal resources,2011,Percentage,9.614310000000001
1482,OECD America,Total freshwater,Gross abstractions as percentage of internal resources,2012,Percentage,9.62867
1483,OECD America,Total freshwater,Gross abstractions as percentage of internal resources,2013,Percentage,9.62867
1484,OECD America,Total freshwater,Gross abstractions as percentage of internal resources,2014,Percentage,9.62867
1485,OECD America,Total freshwater,Gross abstractions as percentage of internal resources,2015,Percentage,9.62867
1486,OECD America,Total freshwater,Gross abstractions as percentage of internal resources,2016,Percentage,9.62867
1487,OECD America,Total freshwater,Gross abstractions per capita,2008,Cubic metres per capita,1336.265
1488,OECD America,Total freshwater,Gross abstractions per capita,2009,Cubic metres per capita,1318.286
1489,OECD America,Total freshwater,Gross abstractions per capita,2010,Cubic metres per capita,1308.66
1490,OECD America,Total freshwater,Gross abstractions per capita,2011,Cubic metres per capita,1300.79
1491,OECD America,Total freshwater,Gross abstractions per capita,2012,Cubic metres per capita,1293.7060000000001
1492,OECD America,Total freshwater,Gross abstractions per capita,2013,Cubic metres per capita,1282.47
1493,OECD America,Total freshwater,Gross abstractions per capita,2014,Cubic metres per capita,1278.008
1494,OECD America,Total freshwater,Gross abstractions per capita,2015,Cubic metres per capita,1268.328
1495,OECD America,Total freshwater,Gross abstractions per capita,2016,Cubic metres per capita,1259.14
1496,Colombia,Total freshwater,Public water supply,2008,Cubic metres,3134.0
1497,Colombia,Total freshwater,Public water supply,2012,Cubic metres,2963.0
1498,Colombia,Total freshwater,Aquaculture,2008,Cubic metres,2584.0
1499,China (People's Republic of),Total freshwater,Total gross abstraction,2008,Cubic metres,588120.0
1500,China (People's Republic of),Total freshwater,Total gross abstraction,2009,Cubic metres,593399.0
1501,China (People's Republic of),Total freshwater,Total gross abstraction,2010,Cubic metres,596890.0
1502,China (People's Republic of),Total freshwater,Total gross abstraction,2011,Cubic metres,605340.0
1503,China (People's Republic of),Total freshwater,Total gross abstraction,2012,Cubic metres,608660.0
1504,China (People's Republic of),Total freshwater,Gross abstractions as percentage of total renewable resources,2008,Percentage,20.54999
1505,China (People's Republic of),Total freshwater,Gross abstractions as percentage of total renewable resources,2009,Percentage,20.73444
1506,China (People's Republic of),Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,20.85642
1507,China (People's Republic of),Total freshwater,Gross abstractions as percentage of total renewable resources,2011,Percentage,21.15168
1508,China (People's Republic of),Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,21.267689999999998
1509,Russia,Total freshwater,Total gross abstraction,2008,Cubic metres,74354.0
1510,Russia,Total freshwater,Total gross abstraction,2009,Cubic metres,69915.0
1511,Russia,Total freshwater,Total gross abstraction,2010,Cubic metres,72685.0
1512,Russia,Total freshwater,Total gross abstraction,2011,Cubic metres,68652.0
1513,Russia,Total freshwater,Total gross abstraction,2012,Cubic metres,66296.0
1514,Russia,Total freshwater,Total gross abstraction,2013,Cubic metres,65104.0
1515,Russia,Total freshwater,Total gross abstraction,2014,Cubic metres,64807.0
1516,Russia,Total freshwater,Total gross abstraction,2015,Cubic metres,62163.0
1517,Russia,Total freshwater,Total gross abstraction,2016,Cubic metres,63000.0
1518,Latvia,Total freshwater,"Agriculture, forestry, fishing",2008,Cubic metres,38.927
1519,Latvia,Total freshwater,"Agriculture, forestry, fishing",2009,Cubic metres,111.294
1520,Latvia,Total freshwater,"Agriculture, forestry, fishing",2010,Cubic metres,47.104
1521,Latvia,Total freshwater,"Agriculture, forestry, fishing",2011,Cubic metres,22.581999999999997
1522,Latvia,Total freshwater,"Agriculture, forestry, fishing",2012,Cubic metres,41.041000000000004
1523,Latvia,Total freshwater,"Agriculture, forestry, fishing",2013,Cubic metres,35.889
1524,Latvia,Total freshwater,"Agriculture, forestry, fishing",2014,Cubic metres,37.287
1525,Latvia,Total freshwater,"Agriculture, forestry, fishing",2015,Cubic metres,49.4
1526,Latvia,Total freshwater,"Agriculture, forestry, fishing",2016,Cubic metres,58.357
1527,Latvia,Total freshwater,Gross abstractions per capita,2008,Cubic metres per capita,105.2751
1528,Latvia,Total freshwater,Gross abstractions per capita,2009,Cubic metres per capita,184.0359
1529,Latvia,Total freshwater,Gross abstractions per capita,2010,Cubic metres per capita,129.864
1530,Latvia,Total freshwater,Gross abstractions per capita,2011,Cubic metres per capita,176.4766
1531,Latvia,Total freshwater,Gross abstractions per capita,2012,Cubic metres per capita,125.87799999999999
1532,Latvia,Total freshwater,Gross abstractions per capita,2013,Cubic metres per capita,100.84700000000001
1533,Latvia,Total freshwater,Gross abstractions per capita,2014,Cubic metres per capita,83.48589
1534,Latvia,Total freshwater,Gross abstractions per capita,2015,Cubic metres per capita,88.63516
1535,Latvia,Total freshwater,Gross abstractions per capita,2016,Cubic metres per capita,113.8749
1536,OECD - Europe,Total freshwater,Gross abstractions as percentage of total renewable resources,2008,Percentage,10.60247
1537,OECD - Europe,Total freshwater,Gross abstractions as percentage of total renewable resources,2009,Percentage,10.34318
1538,OECD - Europe,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,10.32488
1539,OECD - Europe,Total freshwater,Gross abstractions as percentage of total renewable resources,2011,Percentage,10.305
1540,OECD - Europe,Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,10.313180000000001
1541,OECD - Europe,Total freshwater,Gross abstractions as percentage of total renewable resources,2013,Percentage,10.313180000000001
1542,OECD - Europe,Total freshwater,Gross abstractions as percentage of total renewable resources,2014,Percentage,10.313180000000001
1543,OECD - Europe,Total freshwater,Gross abstractions as percentage of total renewable resources,2015,Percentage,10.313180000000001
1544,OECD - Europe,Total freshwater,Gross abstractions as percentage of total renewable resources,2016,Percentage,10.313180000000001
1545,Brazil,Total freshwater,Gross abstractions as percentage of total renewable resources,2008,Percentage,0.78888
1546,Brazil,Total freshwater,Gross abstractions as percentage of total renewable resources,2009,Percentage,0.8386600000000001
1547,Brazil,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,0.8889299999999999
1548,Brazil,Total freshwater,Gross abstractions as percentage of total renewable resources,2011,Percentage,0.9387700000000001
1549,Brazil,Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,0.98862
1550,Latvia,Total freshwater,Manufacturing industry,2008,Cubic metres,23.62201
1551,Latvia,Total freshwater,Manufacturing industry,2009,Cubic metres,20.37411
1552,Latvia,Total freshwater,Manufacturing industry,2010,Cubic metres,61.852869999999996
1553,Latvia,Total freshwater,Manufacturing industry,2011,Cubic metres,54.66611999999999
1554,Latvia,Total freshwater,Manufacturing industry,2012,Cubic metres,34.78555
1555,Latvia,Total freshwater,Manufacturing industry,2013,Cubic metres,22.70139
1556,Latvia,Total freshwater,Manufacturing industry,2014,Cubic metres,21.101960000000002
1557,Latvia,Total freshwater,Manufacturing industry,2015,Cubic metres,19.015
1558,Latvia,Total freshwater,Manufacturing industry,2016,Cubic metres,39.356
1559,Latvia,Total freshwater,Aquaculture,2008,Cubic metres,35.6
1560,Latvia,Total freshwater,Aquaculture,2009,Cubic metres,43.0
1561,Latvia,Total freshwater,Aquaculture,2010,Cubic metres,30.8
1562,Latvia,Total freshwater,Aquaculture,2011,Cubic metres,19.9
1563,Latvia,Total freshwater,Aquaculture,2013,Cubic metres,33.4
1564,Russia,Total freshwater,Gross abstractions per capita,2008,Cubic metres per capita,519.6558
1565,Russia,Total freshwater,Gross abstractions per capita,2009,Cubic metres per capita,488.5991
1566,Russia,Total freshwater,Gross abstractions per capita,2010,Cubic metres per capita,507.7404
1567,Russia,Total freshwater,Gross abstractions per capita,2011,Cubic metres per capita,479.1993
1568,Russia,Total freshwater,Gross abstractions per capita,2012,Cubic metres per capita,462.2488
1569,Russia,Total freshwater,Gross abstractions per capita,2013,Cubic metres per capita,453.3792
1570,Russia,Total freshwater,Gross abstractions per capita,2014,Cubic metres per capita,450.7956
1571,Russia,Total freshwater,Gross abstractions per capita,2015,Cubic metres per capita,432.0235
1572,Russia,Total freshwater,Gross abstractions per capita,2016,Cubic metres per capita,437.6078
1573,Latvia,Total freshwater,Gross abstractions as percentage of total renewable resources,2008,Percentage,0.67785
1574,Latvia,Total freshwater,Gross abstractions as percentage of total renewable resources,2009,Percentage,1.17048
1575,Latvia,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,0.81575
1576,Latvia,Total freshwater,Gross abstractions as percentage of total renewable resources,2011,Percentage,1.09477
1577,Latvia,Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,0.77113
1578,Latvia,Total freshwater,Gross abstractions as percentage of total renewable resources,2013,Percentage,0.61014
1579,Latvia,Total freshwater,Gross abstractions as percentage of total renewable resources,2014,Percentage,0.499
1580,Latvia,Total freshwater,Gross abstractions as percentage of total renewable resources,2015,Percentage,0.52361
1581,Latvia,Total freshwater,Gross abstractions as percentage of total renewable resources,2016,Percentage,0.66525
1582,Latvia,Total freshwater,Gross abstractions as percentage of internal resources,2008,Percentage,1.35285
1583,Latvia,Total freshwater,Gross abstractions as percentage of internal resources,2009,Percentage,2.33604
1584,Latvia,Total freshwater,Gross abstractions as percentage of internal resources,2010,Percentage,1.62808
1585,Latvia,Total freshwater,Gross abstractions as percentage of internal resources,2011,Percentage,2.18494
1586,Latvia,Total freshwater,Gross abstractions as percentage of internal resources,2012,Percentage,1.53903
1587,Latvia,Total freshwater,Gross abstractions as percentage of internal resources,2013,Percentage,1.2177200000000001
1588,Latvia,Total freshwater,Gross abstractions as percentage of internal resources,2014,Percentage,0.9959100000000001
1589,Latvia,Total freshwater,Gross abstractions as percentage of internal resources,2015,Percentage,1.04503
1590,Latvia,Total freshwater,Gross abstractions as percentage of internal resources,2016,Percentage,1.3277
1591,Russia,Total freshwater,Gross abstractions as percentage of total renewable resources,2008,Percentage,1.7456900000000002
1592,Russia,Total freshwater,Gross abstractions as percentage of total renewable resources,2009,Percentage,1.64147
1593,Russia,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,1.70648
1594,Russia,Total freshwater,Gross abstractions as percentage of total renewable resources,2011,Percentage,1.61181
1595,Russia,Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,1.5565
1596,Costa Rica,Total freshwater,Total gross abstraction,2008,Cubic metres,384.46554
1597,Costa Rica,Total freshwater,Total gross abstraction,2009,Cubic metres,486.4184
1598,Costa Rica,Total freshwater,Total gross abstraction,2010,Cubic metres,853.3281599999999
1599,Costa Rica,Total freshwater,Total gross abstraction,2011,Cubic metres,1066.20251
1600,Costa Rica,Total freshwater,Total gross abstraction,2012,Cubic metres,1246.09814
1601,Costa Rica,Total freshwater,Total gross abstraction,2013,Cubic metres,1347.40405
1602,Costa Rica,Total freshwater,Total gross abstraction,2014,Cubic metres,1656.21533
1603,Costa Rica,Total freshwater,Total gross abstraction,2015,Cubic metres,1990.3183600000002
1604,Costa Rica,Total freshwater,Total gross abstraction,2016,Cubic metres,2089.36987
1605,Costa Rica,Total freshwater,Public water supply,2008,Cubic metres,248.44839
1606,Costa Rica,Total freshwater,Public water supply,2009,Cubic metres,273.47
1607,Costa Rica,Total freshwater,Public water supply,2010,Cubic metres,294.65079
1608,Costa Rica,Total freshwater,Public water supply,2011,Cubic metres,308.28711
1609,Costa Rica,Total freshwater,Public water supply,2012,Cubic metres,313.84078999999997
1610,Costa Rica,Total freshwater,Public water supply,2013,Cubic metres,322.7739
1611,Costa Rica,Total freshwater,Public water supply,2014,Cubic metres,345.59
1612,Costa Rica,Total freshwater,Public water supply,2015,Cubic metres,348.48343
1613,Costa Rica,Total freshwater,Public water supply,2016,Cubic metres,291.39557
1614,Costa Rica,Total freshwater,"Agriculture, forestry, fishing",2008,Cubic metres,125.0241
1615,Costa Rica,Total freshwater,"Agriculture, forestry, fishing",2009,Cubic metres,195.8779
1616,Costa Rica,Total freshwater,"Agriculture, forestry, fishing",2010,Cubic metres,529.31042
1617,Costa Rica,Total freshwater,"Agriculture, forestry, fishing",2011,Cubic metres,717.76221
1618,Costa Rica,Total freshwater,"Agriculture, forestry, fishing",2012,Cubic metres,881.0913099999999
1619,Costa Rica,Total freshwater,"Agriculture, forestry, fishing",2013,Cubic metres,952.7274199999999
1620,Costa Rica,Total freshwater,"Agriculture, forestry, fishing",2014,Cubic metres,1209.8129900000001
1621,Costa Rica,Total freshwater,"Agriculture, forestry, fishing",2015,Cubic metres,1525.61694
1622,Costa Rica,Total freshwater,"Agriculture, forestry, fishing",2016,Cubic metres,1675.33044
1623,Costa Rica,Total freshwater,Irrigation,2008,Cubic metres,111.9814
1624,Costa Rica,Total freshwater,Irrigation,2009,Cubic metres,168.4608
1625,Costa Rica,Total freshwater,Irrigation,2010,Cubic metres,462.85449000000006
1626,Costa Rica,Total freshwater,Irrigation,2011,Cubic metres,639.6680299999999
1627,Costa Rica,Total freshwater,Irrigation,2012,Cubic metres,792.62598
1628,Costa Rica,Total freshwater,Irrigation,2013,Cubic metres,838.70612
1629,Costa Rica,Total freshwater,Irrigation,2014,Cubic metres,1046.47632
1630,Costa Rica,Total freshwater,Irrigation,2015,Cubic metres,1260.89343
1631,Costa Rica,Total freshwater,Irrigation,2016,Cubic metres,1364.49646
1632,Costa Rica,Total freshwater,Manufacturing industry,2008,Cubic metres,4.8064
1633,Costa Rica,Total freshwater,Manufacturing industry,2009,Cubic metres,8.9079
1634,Costa Rica,Total freshwater,Manufacturing industry,2010,Cubic metres,16.236
1635,Costa Rica,Total freshwater,Manufacturing industry,2011,Cubic metres,20.5328
1636,Costa Rica,Total freshwater,Manufacturing industry,2012,Cubic metres,26.0071
1637,Costa Rica,Total freshwater,Manufacturing industry,2013,Cubic metres,42.8053
1638,Costa Rica,Total freshwater,Manufacturing industry,2014,Cubic metres,65.9055
1639,Costa Rica,Total freshwater,Manufacturing industry,2015,Cubic metres,77.11747
1640,Costa Rica,Total freshwater,Manufacturing industry,2016,Cubic metres,80.67599
1641,Costa Rica,Total freshwater,Gross abstractions per capita,2008,Cubic metres per capita,86.80429000000001
1642,Costa Rica,Total freshwater,Gross abstractions per capita,2009,Cubic metres per capita,108.3787
1643,Costa Rica,Total freshwater,Gross abstractions per capita,2010,Cubic metres per capita,187.7441
1644,Costa Rica,Total freshwater,Gross abstractions per capita,2011,Cubic metres per capita,231.7593
1645,Costa Rica,Total freshwater,Gross abstractions per capita,2012,Cubic metres per capita,267.74
1646,Costa Rica,Total freshwater,Gross abstractions per capita,2013,Cubic metres per capita,286.2918
1647,Costa Rica,Total freshwater,Gross abstractions per capita,2014,Cubic metres per capita,348.2006
1648,Costa Rica,Total freshwater,Gross abstractions per capita,2015,Cubic metres per capita,413.9702
1649,Costa Rica,Total freshwater,Gross abstractions per capita,2016,Cubic metres per capita,430.1528
1650,Costa Rica,Total freshwater,Gross abstractions as percentage of total renewable resources,2008,Percentage,0.34324
1651,Costa Rica,Total freshwater,Gross abstractions as percentage of total renewable resources,2009,Percentage,0.43423999999999996
1652,Costa Rica,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,0.76178
1653,Costa Rica,Total freshwater,Gross abstractions as percentage of total renewable resources,2011,Percentage,0.9518
1654,Costa Rica,Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,1.11239
1655,Costa Rica,Total freshwater,Gross abstractions as percentage of total renewable resources,2013,Percentage,1.2028299999999998
1656,Costa Rica,Total freshwater,Gross abstractions as percentage of total renewable resources,2014,Percentage,1.47884
1657,Costa Rica,Total freshwater,Gross abstractions as percentage of total renewable resources,2015,Percentage,1.7767400000000002
1658,Costa Rica,Total freshwater,Gross abstractions as percentage of total renewable resources,2016,Percentage,1.8651799999999998
1659,Costa Rica,Total freshwater,Gross abstractions as percentage of internal resources,2008,Percentage,0.34324
1660,Costa Rica,Total freshwater,Gross abstractions as percentage of internal resources,2009,Percentage,0.43423999999999996
1661,Costa Rica,Total freshwater,Gross abstractions as percentage of internal resources,2010,Percentage,0.76178
1662,Costa Rica,Total freshwater,Gross abstractions as percentage of internal resources,2011,Percentage,0.9518
1663,Costa Rica,Total freshwater,Gross abstractions as percentage of internal resources,2012,Percentage,1.11239
1664,Costa Rica,Total freshwater,Gross abstractions as percentage of internal resources,2013,Percentage,1.2028299999999998
1665,Costa Rica,Total freshwater,Gross abstractions as percentage of internal resources,2014,Percentage,1.47884
1666,Costa Rica,Total freshwater,Gross abstractions as percentage of internal resources,2015,Percentage,1.7767400000000002
1667,Costa Rica,Total freshwater,Gross abstractions as percentage of internal resources,2016,Percentage,1.8651799999999998
1668,Lithuania,Total freshwater,Total gross abstraction,2008,Cubic metres,2274.89233
1669,Lithuania,Total freshwater,Total gross abstraction,2009,Cubic metres,2411.86719
1670,Lithuania,Total freshwater,Total gross abstraction,2010,Cubic metres,741.2559200000001
1671,Lithuania,Total freshwater,Total gross abstraction,2011,Cubic metres,612.07831
1672,Lithuania,Total freshwater,Total gross abstraction,2012,Cubic metres,668.72339
1673,Lithuania,Total freshwater,Total gross abstraction,2013,Cubic metres,443.10202000000004
1674,Lithuania,Total freshwater,Total gross abstraction,2014,Cubic metres,388.61621
1675,Lithuania,Total freshwater,Total gross abstraction,2015,Cubic metres,410.50037000000003
1676,Lithuania,Total freshwater,Total gross abstraction,2016,Cubic metres,340.12309
1677,Lithuania,Total freshwater,Public water supply,2008,Cubic metres,138.1394
1678,Lithuania,Total freshwater,Public water supply,2009,Cubic metres,129.8978
1679,Lithuania,Total freshwater,Public water supply,2010,Cubic metres,126.10700000000001
