,ID,Species,Common_name,Country,Region,Latitude,Longitude,System,Units,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
4398,6569,alba,White wagtail / Pied wagtail,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,,,,,,,,,
4399,6570,troglodytes,Winter wren,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.0,0.0,1.0,10.0,7.0,19.0,14.0,12.0,15.0,12.0,17.0,24.0,,,,,,,,,
4400,6571,modularis,Dunnock / Hedge accentor / Hedge sparrow,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,34.0,1.0,1.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,
4401,6572,rubecula,Robin / European robin,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.0,1378.0,261.0,86.0,459.0,246.0,362.0,171.0,139.0,104.0,253.0,537.0,239.0,,,,,,,,,
4402,6573,megarhynchos,Common nightingale,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,32.0,21.0,6.0,21.0,14.0,17.0,12.0,51.0,13.0,48.0,52.0,31.0,,,,,,,,,
4403,6574,svecica,Bluethroat,Spain,Europe,37.0,-6.41667,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,6.0,5.0,22.0,1.0,6.0,1.0,6.0,10.0,35.0,0.0,3.0,,,,,,,,,
4404,6575,phoenicurus,Redstart / Common redstart,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,441.0,24.0,7.0,76.0,92.0,67.0,22.0,12.0,50.0,30.0,38.0,56.0,,,,,,,,,
4405,6576,ochruros,Black redstart,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,25.0,7.0,15.0,24.0,7.0,22.0,1.0,3.0,6.0,9.0,15.0,4.0,,,,,,,,,
4406,6577,rubetra,Whinchat,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,32.0,2.0,1.0,8.0,20.0,3.0,17.0,1.0,13.0,4.0,10.0,16.0,,,,,,,,,
4407,6578,torquatus,Common stonechat,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,58.0,31.0,13.0,24.0,42.0,36.0,17.0,15.0,46.0,40.0,31.0,31.0,,,,,,,,,
4408,6579,merula,Common blackbird / Eurasian blackbird,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,42.0,29.0,42.0,53.0,25.0,30.0,15.0,26.0,31.0,29.0,42.0,17.0,,,,,,,,,
4409,6580,philomelos,Song thrush,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,172.0,61.0,64.0,82.0,55.0,49.0,29.0,52.0,30.0,42.0,58.0,22.0,,,,,,,,,
4410,6581,cetti,Cetti's warbler,Spain,Europe,37.0,-6.41667,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,8.0,35.0,50.0,169.0,102.0,79.0,141.0,270.0,206.0,263.0,85.0,127.0,,,,,,,,,
4411,6582,juncidis,Zitting cisticola,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,2.0,3.0,14.0,2.0,13.0,19.0,22.0,33.0,18.0,1.0,13.0,,,,,,,,,
4412,6583,naevia,Common grasshopper-warbler,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,11.0,1.0,1.0,19.0,22.0,18.0,16.0,13.0,61.0,43.0,37.0,30.0,,,,,,,,,
4413,6584,luscinioides,Savi's warbler,Spain,Europe,37.0,-6.41667,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,14.0,,,,,,,,,
4414,6585,schoenobaenus,Sedge warbler,Spain,Europe,37.0,-6.41667,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,1.0,4.0,3.0,0.0,6.0,19.0,3.0,9.0,1.0,2.0,,,,,,,,,
4415,6586,scirpaceus,Reed warbler / Eurasian reed-warbler,Spain,Europe,37.0,-6.41667,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,162.0,145.0,93.0,172.0,121.0,124.0,178.0,313.0,223.0,211.0,124.0,126.0,,,,,,,,,
4416,6587,arundinaceus,Great reed-warbler,Spain,Europe,37.0,-6.41667,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,3.0,0.0,2.0,0.0,4.0,6.0,2.0,19.0,0.0,1.0,,,,,,,,,
4417,6588,polyglotta,Melodious warbler,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,59.0,14.0,14.0,58.0,112.0,62.0,59.0,44.0,30.0,25.0,44.0,25.0,,,,,,,,,
4418,6589,cantillans,Subalpine warbler,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.0,1.0,15.0,18.0,28.0,7.0,14.0,8.0,4.0,7.0,13.0,,,,,,,,,
4419,6590,melanocephala,Sardinian warbler,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,13.0,4.0,1.0,28.0,68.0,47.0,55.0,56.0,91.0,46.0,50.0,26.0,,,,,,,,,
4420,6591,undata,Dartford warbler,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,0.0,0.0,7.0,4.0,4.0,2.0,2.0,8.0,4.0,0.0,1.0,,,,,,,,,
4421,6592,hortensis,Orphean warbler,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,,,,,,,,,
4422,6593,communis,Greater whitethroat / Common whitethroat,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,186.0,29.0,19.0,266.0,158.0,210.0,98.0,109.0,98.0,111.0,89.0,187.0,,,,,,,,,
4423,6594,borin,Garden warbler,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.0,984.0,389.0,343.0,573.0,414.0,356.0,167.0,273.0,245.0,170.0,243.0,327.0,,,,,,,,,
4424,6595,atricapilla,Blackcap,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.0,1167.0,287.0,326.0,755.0,571.0,612.0,357.0,519.0,487.0,547.0,854.0,522.0,,,,,,,,,
4425,6596,bonelli,Bonelli's warbler,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,0.0,4.0,6.0,13.0,7.0,8.0,8.0,2.0,1.0,4.0,3.0,,,,,,,,,
4426,6597,collybita,Chiffchaff / Common chiffchaff,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.0,169.0,247.0,133.0,565.0,1026.0,608.0,547.0,620.0,409.0,365.0,895.0,182.0,,,,,,,,,
4427,6598,ibericus,Iberian chiffchaff,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,73.0,76.0,36.0,47.0,,,,,,,,,
4428,6599,trochilus,Willow warbler,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,142.0,172.0,122.0,487.0,362.0,252.0,644.0,373.0,327.0,357.0,207.0,323.0,,,,,,,,,
4429,6600,ignicapilla,Firecrest,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,1.0,5.0,1.0,8.0,3.0,1.0,4.0,0.0,4.0,2.0,,,,,,,,,
4430,6601,striata,Spotted flycatcher,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,249.0,46.0,24.0,108.0,106.0,48.0,71.0,54.0,46.0,44.0,84.0,106.0,,,,,,,,,
4431,6602,hypoleuca,Pied flycatcher / European Pied flycatcher,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.0,868.0,203.0,134.0,714.0,747.0,635.0,425.0,331.0,210.0,233.0,378.0,398.0,,,,,,,,,
4432,6603,caudatus,Long-tailed tit,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,9.0,8.0,5.0,9.0,18.0,29.0,40.0,31.0,31.0,31.0,41.0,14.0,,,,,,,,,
4433,6604,cristatus,Crested tit,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,0.0,2.0,1.0,6.0,2.0,5.0,2.0,6.0,4.0,1.0,2.0,,,,,,,,,
4434,6605,caeruleus,Blue tit,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,7.0,12.0,12.0,8.0,11.0,12.0,22.0,16.0,14.0,13.0,10.0,,,,,,,,,
4435,6606,major,Great tit,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,23.0,16.0,31.0,52.0,57.0,48.0,45.0,63.0,51.0,39.0,47.0,18.0,,,,,,,,,
4436,6607,brachydactyla,Short-toed tree-creeper,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,6.0,0.0,2.0,4.0,8.0,14.0,6.0,18.0,7.0,7.0,10.0,11.0,,,,,,,,,
4437,6608,pendulinus,Eurasian penduline-tit,Spain,Europe,37.0,-6.41667,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,1.0,1.0,9.0,6.0,4.0,15.0,31.0,13.0,15.0,0.0,2.0,,,,,,,,,
4438,6609,senator,Woodchat shrike,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,5.0,7.0,1.0,3.0,8.0,3.0,3.0,4.0,1.0,2.0,0.0,,,,,,,,,
4439,6610,cyanus,Azure-winged magpie,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,11.0,5.0,22.0,20.0,15.0,7.0,3.0,1.0,6.0,2.0,11.0,9.0,,,,,,,,,
4440,6611,unicolor,Spotless starling,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,16.0,20.0,2.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,,,,,,,,,
4441,6612,domesticus,House sparrow,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,90.0,96.0,137.0,47.0,278.0,17.0,87.0,37.0,68.0,53.0,32.0,25.0,,,,,,,,,
4442,6613,coelebs,Chaffinch,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,24.0,18.0,46.0,48.0,40.0,39.0,75.0,17.0,44.0,30.0,73.0,24.0,,,,,,,,,
4443,6614,serinus,European serin,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,3.0,7.0,7.0,10.0,64.0,4.0,26.0,3.0,6.0,9.0,10.0,6.0,,,,,,,,,
4444,6615,chloris,European greenfinch,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,24.0,49.0,15.0,117.0,42.0,64.0,39.0,69.0,37.0,35.0,29.0,1.0,,,,,,,,,
4445,6616,carduelis,European goldfinch,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,55.0,227.0,111.0,110.0,2.0,39.0,40.0,42.0,82.0,88.0,28.0,102.0,,,,,,,,,
4446,6617,pyrrhula,Bullfinch / Eurasian bullfinch,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,54.0,72.0,6.0,53.0,5.0,28.0,4.0,26.0,6.0,15.0,30.0,15.0,,,,,,,,,
4447,6618,cirlus,Cirl bunting,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,0.0,4.0,16.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,,,,,
4448,6619,calandra,Corn bunting,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,7.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,
4449,6628,audouinii,Audouin's gull,Spain,Europe,37.0,-6.41667,Marine,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,9.0,54.0,19.0,65.0,20.0,42.0,30.0,34.0,61.0,160.0,680.0,376.0,816.0,808.0,1357.0,1056.0,1431.0,803.0,2292.0,1431.0,1044.0,,,,,,,,,
4450,6644,vanellus,Lapwing / Northern lapwing,Spain,Europe,37.0,-6.41667,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1649.0,405.0,558.0,139.0,1775.0,230.0,294.0,132.0,188.0,163.0,,,,,,,
4451,6647,nilotica,Gull-billed tern,Spain,Europe,37.0,-6.41667,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.0,786.0,1003.0,338.0,678.0,2599.0,1193.0,326.0,314.0,,,,,,,,
4452,6648,albifrons,Little tern,Spain,Europe,37.0,-6.41667,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,250.0,372.0,269.0,320.0,207.0,378.0,108.0,282.0,,,,,,,,
4453,6649,hybrida,Whiskered tern,Spain,Europe,37.0,-6.41667,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.0,683.0,1097.0,730.0,1372.0,2720.0,1590.0,1297.0,1192.0,,,,,,,,
4454,6650,nigra,Common scoter / Black scoter,Spain,Europe,37.0,-6.41667,Marine,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.0,158.0,172.0,190.0,1844.0,1064.0,1258.0,,,,,,,
4455,6651,ostralegus,Eurasian oystercatcher,Spain,Europe,37.0,-6.41667,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.0,179.0,179.0,271.0,280.0,267.0,366.0,,,,,,,
4456,6652,alexandrinus,Kentish plover,Spain,Europe,37.0,-6.41667,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,10.0,29.0,17.0,35.0,99.0,,,,,,,,
4457,6653,alba,Sanderling,Spain,Europe,37.0,-6.41667,Marine,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.0,394.0,362.0,306.0,360.0,445.0,430.0,,,,,,,
4458,6655,cristatus,Great-crested grebe,France,Europe,42.1,9.51667,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,73.0,,16.0,,,19.0,46.0,56.0,119.0,122.0,,,87.0,104.0,175.0,248.0,261.0,175.0,220.0,334.0,348.0,292.0,916.0,524.0,440.0,,,,,,,,,,,,,,,,,,
4459,6656,nigricollis,Black-necked grebe / Eared grebe,France,Europe,42.1,9.51667,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,8.0,,30.0,,,21.0,,2.0,34.0,29.0,134.0,128.0,110.0,77.0,44.0,102.0,285.0,97.0,,,,,,,,,,,,,,,,,,
4460,6658,garzetta,Little egret,France,Europe,42.1,9.51667,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,2.0,,4.0,,,4.0,1.0,1.0,11.0,27.0,39.0,44.0,83.0,85.0,78.0,158.0,108.0,181.0,,,,,,,,,,,,,,,,,,
4461,6662,ferina,Common pochard / European pochard,France,Europe,42.6,9.48333,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,5250.0,,12800.0,4300.0,,13500.0,10500.0,8400.0,4280.0,1030.0,2000.0,200.0,1600.0,5200.0,730.0,2480.0,600.0,1450.0,900.0,1690.0,1500.0,4150.0,4800.0,2800.0,2250.0,,,,,,,,,,,,,,,,,,
4462,6663,fuligula,Tufted duck,France,Europe,42.6,9.48333,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,50.0,,2700.0,9000.0,,2500.0,3500.0,3600.0,6370.0,6140.0,5000.0,2500.0,4200.0,7900.0,1600.0,3700.0,3930.0,3400.0,2300.0,2620.0,3500.0,4550.0,3350.0,2700.0,850.0,,,,,,,,,,,,,,,,,,
4478,6682,ruficollis,Little grebe,Spain,Europe,41.31667,2.15,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,136.0,140.0,175.0,125.0,172.0,173.0,125.0,,,,,,,,,
4486,6690,mauretanicus,Balearic shearwater,Spain,Europe,41.26667,2.13333,Marine,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,219.0,21.0,12.0,105.0,19.0,28.0,2.0,,,,,,,,,
4487,6691,bassanus,Northern gannet,Spain,Europe,41.26667,2.13333,Marine,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,50.0,66.0,26.0,53.0,28.0,7.0,8.0,,,,,,,,,
4488,6693,ibis,Cattle egret,Spain,Europe,41.26667,2.13333,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382.0,1615.0,1200.0,1954.0,1698.0,1477.0,1201.0,1773.0,,,,,,,,,
4489,6697,aeruginosus,Western marsh harrier,Spain,Europe,41.26667,2.13333,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,10.0,10.0,10.0,8.0,10.0,7.0,10.0,,,,,,,,,
4490,6700,aquaticus,Water rail,Spain,Europe,41.26667,2.13333,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,14.0,19.0,53.0,7.0,6.0,15.0,10.0,,,,,,,,,
4491,6701,chloropus,Common moorhen / Moorhen,Spain,Europe,41.26667,2.13333,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,419.0,388.0,369.0,515.0,614.0,865.0,278.0,,,,,,,,,
4492,6703,porphyrio,Purple swamphen,Spain,Europe,41.26667,2.13333,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,4.0,1.0,3.0,7.0,11.0,,,,,,,,,
4493,6704,apricaria,Eurasian golden plover,Spain,Europe,41.26667,2.13333,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.0,317.0,459.0,789.0,430.0,330.0,495.0,250.0,,,,,,,,,
4494,6705,vanellus,Lapwing / Northern lapwing,Spain,Europe,41.26667,2.13333,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2273.0,1565.0,1119.0,2609.0,1153.0,863.0,778.0,1695.0,,,,,,,,,
4495,6706,gallinago,Snipe / Common snipe,Spain,Europe,41.26667,2.13333,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.0,403.0,538.0,146.0,174.0,249.0,163.0,225.0,,,,,,,,,
4496,6707,ochropus,Green sandpiper,Spain,Europe,41.26667,2.13333,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,23.0,17.0,10.0,40.0,42.0,27.0,30.0,,,,,,,,,
4497,6708,hypoleucos,Common sandpiper,Spain,Europe,41.26667,2.13333,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.0,19.0,11.0,17.0,15.0,17.0,9.0,,,,,,,,,
4498,6709,melanocephalus,Mediterranean gull,Spain,Europe,41.26667,2.13333,Marine,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.0,1894.0,829.0,439.0,1120.0,109.0,81.0,222.0,,,,,,,,,
4499,6711,cachinnans,Yellow-legged gull,Spain,Europe,41.26667,2.13333,Marine,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0,5945.0,3729.0,7531.0,3177.0,12955.0,9065.0,5300.0,,,,,,,,,
4500,6712,sandvicensis,Sandwich tern,Spain,Europe,41.26667,2.13333,Marine,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,45.0,56.0,28.0,59.0,95.0,36.0,47.0,,,,,,,,,
4501,6713,anser,Greylag goose,Morocco,Africa,34.85,-6.2666699999999995,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.0,196.0,156.0,530.0,630.0,233.0,289.0,0.0,1.0,750.0,12.0,23.0,10.0,0.0,0.0,44.0,,,,,,,,,,
4502,6715,penelope,Eurasian wigeon,Morocco,Africa,34.85,-6.2666699999999995,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9280.0,15045.0,4247.0,12026.0,25980.0,12654.0,19575.0,19800.0,17100.0,12000.0,27000.0,,41190.0,16600.0,28304.0,22400.0,,,,,,,,,,
4503,6716,strepera,Gadwall,Morocco,Africa,34.85,-6.2666699999999995,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,358.0,8.0,10.0,29.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,,,,,,,,,
4504,6718,platyrhynchos,Mallard / Common mallard,Morocco,Africa,34.85,-6.2666699999999995,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,100.0,0.0,53.0,6.0,0.0,40.0,104.0,238.0,36.0,100.0,77.0,2350.0,15730.0,150.0,7510.0,,,,,,,,,,
4505,6719,acuta,Common pintail / Northern pintail,Morocco,Africa,34.85,-6.2666699999999995,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.0,1262.0,3622.0,204.0,3105.0,1553.0,14.0,750.0,100.0,7000.0,2700.0,0.0,3400.0,0.0,4000.0,228.0,,,,,,,,,,
4506,6721,angustirostris,Marbled teal,Morocco,Africa,34.85,-6.2666699999999995,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,60.0,120.0,0.0,60.0,,,,,,,,,,
4507,6722,ruficollis,Little grebe,Morocco,Africa,34.85,-6.2666699999999995,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,30.0,6.0,1.0,6.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,,,,,,,,,,
4508,6724,cinerea,Grey heron,Morocco,Africa,34.85,-6.2666699999999995,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,15.0,82.0,41.0,107.0,119.0,25.0,95.0,108.0,43.0,41.0,24.0,86.0,26.0,27.0,29.0,,,,,,,,,,
